condition,type,fixed,code_system,code,comorbidity_system
tech_dep,pc,0,icd10,0JH839Z,pccc
tech_dep,pc,0,icd10,0JHD0VZ,pccc
tech_dep,pc,0,icd10,0JHD0XZ,pccc
tech_dep,pc,0,icd10,0JHD3VZ,pccc
tech_dep,pc,0,icd10,0JHD3WZ,pccc
tech_dep,pc,0,icd10,0JHD3XZ,pccc
tech_dep,pc,0,icd10,0JHF0VZ,pccc
tech_dep,pc,0,icd10,0JHF0WZ,pccc
tech_dep,pc,0,icd10,0JHF0XZ,pccc
tech_dep,pc,0,icd10,0JHF3VZ,pccc
tech_dep,pc,0,icd10,0JHF3WZ,pccc
tech_dep,pc,0,icd10,0JHF3XZ,pccc
tech_dep,pc,0,icd10,0JHG0VZ,pccc
tech_dep,pc,0,icd10,0JHG3VZ,pccc
tech_dep,pc,0,icd10,0JHH0VZ,pccc
tech_dep,pc,0,icd10,0JHH3VZ,pccc
tech_dep,pc,0,icd10,0JHL0VZ,pccc
tech_dep,pc,0,icd10,0JHL0WZ,pccc
tech_dep,pc,0,icd10,0JHL0XZ,pccc
tech_dep,pc,0,icd10,0JHL3VZ,pccc
tech_dep,pc,0,icd10,0JHL3WZ,pccc
tech_dep,pc,0,icd10,0JHL3XZ,pccc
tech_dep,pc,0,icd10,0JHM0VZ,pccc
tech_dep,pc,0,icd10,0JHM0WZ,pccc
tech_dep,pc,0,icd10,0JHM0XZ,pccc
tech_dep,pc,0,icd10,0JHM3VZ,pccc
tech_dep,pc,0,icd10,0JHM3WZ,pccc
tech_dep,pc,0,icd10,0JHM3XZ,pccc
tech_dep,pc,0,icd10,0JHN0VZ,pccc
tech_dep,pc,0,icd10,0JHN3VZ,pccc
tech_dep,pc,0,icd10,0JHP0VZ,pccc
tech_dep,pc,0,icd10,0JHP3VZ,pccc
tech_dep,pc,0,icd10,0JHT0VZ,pccc
tech_dep,pc,0,icd10,0JHT3VZ,pccc
tech_dep,pc,0,icd10,0JWT0MZ,pccc
tech_dep,pc,0,icd10,0JWT0PZ,pccc
tech_dep,pc,0,icd10,0JWT3MZ,pccc
tech_dep,pc,0,icd10,0JWT3PZ,pccc
tech_dep,pc,0,icd10,0JWTXMZ,pccc
tech_dep,pc,0,icd10,0RG00J0,pccc
tech_dep,pc,0,icd10,0RG00J1,pccc
tech_dep,pc,0,icd10,0RG00JJ,pccc
tech_dep,pc,0,icd10,0RG00K0,pccc
tech_dep,pc,0,icd10,0RG00K1,pccc
tech_dep,pc,0,icd10,0RG00KJ,pccc
tech_dep,pc,0,icd10,0RG00Z0,pccc
tech_dep,pc,0,icd10,0RG00Z1,pccc
tech_dep,pc,0,icd10,0RG00ZJ,pccc
tech_dep,pc,0,icd10,0RG03J0,pccc
tech_dep,pc,0,icd10,0RG03J1,pccc
tech_dep,pc,0,icd10,0RG03JJ,pccc
tech_dep,pc,0,icd10,0RG03K0,pccc
tech_dep,pc,0,icd10,0RG03K1,pccc
tech_dep,pc,0,icd10,0RG03KJ,pccc
tech_dep,pc,0,icd10,0RG03Z0,pccc
tech_dep,pc,0,icd10,0RG03Z1,pccc
tech_dep,pc,0,icd10,0RG03ZJ,pccc
tech_dep,pc,0,icd10,0RG04J0,pccc
tech_dep,pc,0,icd10,0RG04J1,pccc
tech_dep,pc,0,icd10,0RG04JJ,pccc
tech_dep,pc,0,icd10,0RG04K0,pccc
tech_dep,pc,0,icd10,0RG04K1,pccc
tech_dep,pc,0,icd10,0RG04KJ,pccc
tech_dep,pc,0,icd10,0RG04Z0,pccc
tech_dep,pc,0,icd10,0RG04Z1,pccc
tech_dep,pc,0,icd10,0RG04ZJ,pccc
tech_dep,pc,0,icd10,0RG10J0,pccc
tech_dep,pc,0,icd10,0RG10J1,pccc
tech_dep,pc,0,icd10,0RG10JJ,pccc
tech_dep,pc,0,icd10,0RG10K0,pccc
tech_dep,pc,0,icd10,0RG10K1,pccc
tech_dep,pc,0,icd10,0RG10KJ,pccc
tech_dep,pc,0,icd10,0RG10Z0,pccc
tech_dep,pc,0,icd10,0RG10Z1,pccc
tech_dep,pc,0,icd10,0RG10ZJ,pccc
tech_dep,pc,0,icd10,0RG13J0,pccc
tech_dep,pc,0,icd10,0RG13J1,pccc
tech_dep,pc,0,icd10,0RG13JJ,pccc
tech_dep,pc,0,icd10,0RG13K0,pccc
tech_dep,pc,0,icd10,0RG13K1,pccc
tech_dep,pc,0,icd10,0RG13KJ,pccc
tech_dep,pc,0,icd10,0RG13Z0,pccc
tech_dep,pc,0,icd10,0RG13Z1,pccc
tech_dep,pc,0,icd10,0RG13ZJ,pccc
tech_dep,pc,0,icd10,0RG14J0,pccc
tech_dep,pc,0,icd10,0RG14J1,pccc
tech_dep,pc,0,icd10,0RG14JJ,pccc
tech_dep,pc,0,icd10,0RG14K0,pccc
tech_dep,pc,0,icd10,0RG14K1,pccc
tech_dep,pc,0,icd10,0RG14KJ,pccc
tech_dep,pc,0,icd10,0RG14Z0,pccc
tech_dep,pc,0,icd10,0RG14Z1,pccc
tech_dep,pc,0,icd10,0RG14ZJ,pccc
tech_dep,pc,0,icd10,0RG40J0,pccc
tech_dep,pc,0,icd10,0RG40J1,pccc
tech_dep,pc,0,icd10,0RG40JJ,pccc
tech_dep,pc,0,icd10,0RG40K0,pccc
tech_dep,pc,0,icd10,0RG40K1,pccc
tech_dep,pc,0,icd10,0RG40KJ,pccc
tech_dep,pc,0,icd10,0RG40Z0,pccc
tech_dep,pc,0,icd10,0RG40Z1,pccc
tech_dep,pc,0,icd10,0RG40ZJ,pccc
tech_dep,pc,0,icd10,0RG43J0,pccc
tech_dep,pc,0,icd10,0RG43J1,pccc
tech_dep,pc,0,icd10,0RG43JJ,pccc
tech_dep,pc,0,icd10,0RG43K0,pccc
tech_dep,pc,0,icd10,0RG43K1,pccc
tech_dep,pc,0,icd10,0RG43KJ,pccc
tech_dep,pc,0,icd10,0RG43Z0,pccc
tech_dep,pc,0,icd10,0RG43Z1,pccc
tech_dep,pc,0,icd10,0RG43ZJ,pccc
tech_dep,pc,0,icd10,0RG44J0,pccc
tech_dep,pc,0,icd10,0RG44J1,pccc
tech_dep,pc,0,icd10,0RG44JJ,pccc
tech_dep,pc,0,icd10,0RG44K0,pccc
tech_dep,pc,0,icd10,0RG44K1,pccc
tech_dep,pc,0,icd10,0RG44KJ,pccc
tech_dep,pc,0,icd10,0RG44Z0,pccc
tech_dep,pc,0,icd10,0RG44Z1,pccc
tech_dep,pc,0,icd10,0RG44ZJ,pccc
tech_dep,pc,0,icd10,0RG60J0,pccc
tech_dep,pc,0,icd10,0RG60J1,pccc
tech_dep,pc,0,icd10,0RG60JJ,pccc
tech_dep,pc,0,icd10,0RG60K0,pccc
tech_dep,pc,0,icd10,0RG60K1,pccc
tech_dep,pc,0,icd10,0RG60KJ,pccc
tech_dep,pc,0,icd10,0RG60Z0,pccc
tech_dep,pc,0,icd10,0RG60Z1,pccc
tech_dep,pc,0,icd10,0RG60ZJ,pccc
tech_dep,pc,0,icd10,0RG63J0,pccc
tech_dep,pc,0,icd10,0RG63J1,pccc
tech_dep,pc,0,icd10,0RG63JJ,pccc
tech_dep,pc,0,icd10,0RG63K0,pccc
tech_dep,pc,0,icd10,0RG63K1,pccc
tech_dep,pc,0,icd10,0RG63KJ,pccc
tech_dep,pc,0,icd10,0RG63Z0,pccc
tech_dep,pc,0,icd10,0RG63Z1,pccc
tech_dep,pc,0,icd10,0RG63ZJ,pccc
tech_dep,pc,0,icd10,0RG64J0,pccc
tech_dep,pc,0,icd10,0RG64J1,pccc
tech_dep,pc,0,icd10,0RG64JJ,pccc
tech_dep,pc,0,icd10,0RG64K0,pccc
tech_dep,pc,0,icd10,0RG64K1,pccc
tech_dep,pc,0,icd10,0RG64KJ,pccc
tech_dep,pc,0,icd10,0RG64Z0,pccc
tech_dep,pc,0,icd10,0RG64Z1,pccc
tech_dep,pc,0,icd10,0RG64ZJ,pccc
tech_dep,pc,0,icd10,0RGA0J0,pccc
tech_dep,pc,0,icd10,0RGA0J1,pccc
tech_dep,pc,0,icd10,0RGA0JJ,pccc
tech_dep,pc,0,icd10,0RGA0K0,pccc
tech_dep,pc,0,icd10,0RGA0K1,pccc
tech_dep,pc,0,icd10,0RGA0KJ,pccc
tech_dep,pc,0,icd10,0RGA0Z0,pccc
tech_dep,pc,0,icd10,0RGA0Z1,pccc
tech_dep,pc,0,icd10,0RGA0ZJ,pccc
tech_dep,pc,0,icd10,0RGA3J0,pccc
tech_dep,pc,0,icd10,0RGA3J1,pccc
tech_dep,pc,0,icd10,0RGA3JJ,pccc
tech_dep,pc,0,icd10,0RGA3K0,pccc
tech_dep,pc,0,icd10,0RGA3K1,pccc
tech_dep,pc,0,icd10,0RGA3KJ,pccc
tech_dep,pc,0,icd10,0RGA3Z0,pccc
tech_dep,pc,0,icd10,0RGA3Z1,pccc
tech_dep,pc,0,icd10,0RGA3ZJ,pccc
tech_dep,pc,0,icd10,0RGA4J0,pccc
tech_dep,pc,0,icd10,0RGA4J1,pccc
tech_dep,pc,0,icd10,0RGA4JJ,pccc
tech_dep,pc,0,icd10,0RGA4K0,pccc
tech_dep,pc,0,icd10,0RGA4K1,pccc
tech_dep,pc,0,icd10,0RGA4KJ,pccc
tech_dep,pc,0,icd10,0RGA4Z0,pccc
tech_dep,pc,0,icd10,0RGA4Z1,pccc
tech_dep,pc,0,icd10,0RGA4ZJ,pccc
tech_dep,pc,0,icd10,0SG00J0,pccc
tech_dep,pc,0,icd10,0SG00J1,pccc
tech_dep,pc,0,icd10,0SG00JJ,pccc
tech_dep,pc,0,icd10,0SG00K0,pccc
tech_dep,pc,0,icd10,0SG00K1,pccc
tech_dep,pc,0,icd10,0SG00KJ,pccc
tech_dep,pc,0,icd10,0SG00Z0,pccc
tech_dep,pc,0,icd10,0SG00Z1,pccc
tech_dep,pc,0,icd10,0SG00ZJ,pccc
tech_dep,pc,0,icd10,0SG03J0,pccc
tech_dep,pc,0,icd10,0SG03J1,pccc
tech_dep,pc,0,icd10,0SG03JJ,pccc
tech_dep,pc,0,icd10,0SG03K0,pccc
tech_dep,pc,0,icd10,0SG03K1,pccc
tech_dep,pc,0,icd10,0SG03KJ,pccc
tech_dep,pc,0,icd10,0SG03Z0,pccc
tech_dep,pc,0,icd10,0SG03Z1,pccc
tech_dep,pc,0,icd10,0SG03ZJ,pccc
tech_dep,pc,0,icd10,0SG04J0,pccc
tech_dep,pc,0,icd10,0SG04J1,pccc
tech_dep,pc,0,icd10,0SG04JJ,pccc
tech_dep,pc,0,icd10,0SG04K0,pccc
tech_dep,pc,0,icd10,0SG04K1,pccc
tech_dep,pc,0,icd10,0SG04KJ,pccc
tech_dep,pc,0,icd10,0SG04Z0,pccc
tech_dep,pc,0,icd10,0SG04Z1,pccc
tech_dep,pc,0,icd10,0SG04ZJ,pccc
tech_dep,pc,0,icd10,0T1B0ZD,pccc
tech_dep,pc,0,icd10,0T1B4ZD,pccc
tech_dep,pc,0,icd10,0T2BX0Z,pccc
tech_dep,pc,0,icd10,0T25X0Z,pccc
tech_dep,pc,0,icd10,0T29X0Z,pccc
tech_dep,pc,0,icd10,0T29XYZ,pccc
tech_dep,pc,0,icd10,0T130ZB,pccc
tech_dep,pc,0,icd10,0T134ZB,pccc
tech_dep,pc,0,icd10,0T140ZB,pccc
tech_dep,pc,0,icd10,0T144ZB,pccc
tech_dep,pc,0,icd10,0T160J9,pccc
tech_dep,pc,0,icd10,0T160JC,pccc
tech_dep,pc,0,icd10,0T160K9,pccc
tech_dep,pc,0,icd10,0T160KC,pccc
tech_dep,pc,0,icd10,0T160KD,pccc
tech_dep,pc,0,icd10,0T160Z9,pccc
tech_dep,pc,0,icd10,0T160ZC,pccc
tech_dep,pc,0,icd10,0T160ZD,pccc
tech_dep,pc,0,icd10,0T163JD,pccc
tech_dep,pc,0,icd10,0T164J9,pccc
tech_dep,pc,0,icd10,0T164JC,pccc
tech_dep,pc,0,icd10,0T164JD,pccc
tech_dep,pc,0,icd10,0T164K9,pccc
tech_dep,pc,0,icd10,0T164KC,pccc
tech_dep,pc,0,icd10,0T164KD,pccc
tech_dep,pc,0,icd10,0T164Z9,pccc
tech_dep,pc,0,icd10,0T164ZC,pccc
tech_dep,pc,0,icd10,0T164ZD,pccc
tech_dep,pc,0,icd10,0T170J9,pccc
tech_dep,pc,0,icd10,0T170JC,pccc
tech_dep,pc,0,icd10,0T170JD,pccc
tech_dep,pc,0,icd10,0T170K9,pccc
tech_dep,pc,0,icd10,0T170KD,pccc
tech_dep,pc,0,icd10,0T170Z9,pccc
tech_dep,pc,0,icd10,0T170ZC,pccc
tech_dep,pc,0,icd10,0T170ZD,pccc
tech_dep,pc,0,icd10,0T173JD,pccc
tech_dep,pc,0,icd10,0T174J9,pccc
tech_dep,pc,0,icd10,0T174JC,pccc
tech_dep,pc,0,icd10,0T174JD,pccc
tech_dep,pc,0,icd10,0T174K9,pccc
tech_dep,pc,0,icd10,0T174KC,pccc
tech_dep,pc,0,icd10,0T174KD,pccc
tech_dep,pc,0,icd10,0T174Z9,pccc
tech_dep,pc,0,icd10,0T174ZC,pccc
tech_dep,pc,0,icd10,0T174ZD,pccc
tech_dep,pc,0,icd10,0T180J9,pccc
tech_dep,pc,0,icd10,0T180JC,pccc
tech_dep,pc,0,icd10,0T180JD,pccc
tech_dep,pc,0,icd10,0T180K9,pccc
tech_dep,pc,0,icd10,0T180KC,pccc
tech_dep,pc,0,icd10,0T180KD,pccc
tech_dep,pc,0,icd10,0T180Z9,pccc
tech_dep,pc,0,icd10,0T180ZC,pccc
tech_dep,pc,0,icd10,0T180ZD,pccc
tech_dep,pc,0,icd10,0T184J9,pccc
tech_dep,pc,0,icd10,0T184JC,pccc
tech_dep,pc,0,icd10,0T184JD,pccc
tech_dep,pc,0,icd10,0T184K9,pccc
tech_dep,pc,0,icd10,0T184KC,pccc
tech_dep,pc,0,icd10,0T184KD,pccc
tech_dep,pc,0,icd10,0T184Z9,pccc
tech_dep,pc,0,icd10,0T184ZC,pccc
tech_dep,pc,0,icd10,0T184ZD,pccc
tech_dep,pc,0,icd10,0T1607C,pccc
tech_dep,pc,0,icd10,0T1647D,pccc
tech_dep,pc,0,icd10,0T1707C,pccc
tech_dep,pc,0,icd10,0T1707D,pccc
tech_dep,pc,0,icd10,0T1747C,pccc
tech_dep,pc,0,icd10,0T1747D,pccc
tech_dep,pc,0,icd10,0T1807C,pccc
tech_dep,pc,0,icd10,0T1807D,pccc
tech_dep,pc,0,icd10,0T1847C,pccc
tech_dep,pc,0,icd10,0T1847D,pccc
tech_dep,pc,0,icd10,0T9000Z,pccc
tech_dep,pc,0,icd10,0T9030Z,pccc
tech_dep,pc,0,icd10,0T9040Z,pccc
tech_dep,pc,0,icd10,0T9070Z,pccc
tech_dep,pc,0,icd10,0T9080Z,pccc
tech_dep,pc,0,icd10,0T9100Z,pccc
tech_dep,pc,0,icd10,0T9130Z,pccc
tech_dep,pc,0,icd10,0T9140Z,pccc
tech_dep,pc,0,icd10,0T9170Z,pccc
tech_dep,pc,0,icd10,0T9180Z,pccc
tech_dep,pc,0,icd10,0T9370Z,pccc
tech_dep,pc,0,icd10,0T9380Z,pccc
tech_dep,pc,0,icd10,0T9470Z,pccc
tech_dep,pc,0,icd10,0T9480Z,pccc
tech_dep,pc,0,icd10,0T16079,pccc
tech_dep,pc,0,icd10,0T16479,pccc
tech_dep,pc,0,icd10,0T17079,pccc
tech_dep,pc,0,icd10,0T18079,pccc
tech_dep,pc,0,icd10,0T18479,pccc
tech_dep,pc,0,icd10,0TQ67ZZ,pccc
tech_dep,pc,0,icd10,0TQ77ZZ,pccc
tech_dep,pc,0,icd10,00W60JZ,pccc
tech_dep,pc,0,icd10,00W63JZ,pccc
tech_dep,pc,0,icd10,00W64JZ,pccc
tech_dep,pc,0,icd10,0W110J9,pccc
tech_dep,pc,0,icd10,0W110JB,pccc
tech_dep,pc,0,icd10,0W110JG,pccc
tech_dep,pc,0,icd10,0W110JJ,pccc
tech_dep,pc,0,icd10,0WQ6XZ2,pccc
tech_dep,pc,0,icd10,0WQFXZ2,pccc
tech_dep,pc,0,icd10,00WU0JZ,pccc
tech_dep,pc,0,icd10,00WU3JZ,pccc
tech_dep,pc,0,icd10,01HY0MZ,pccc
tech_dep,pc,0,icd10,01HY3MZ,pccc
tech_dep,pc,0,icd10,001U0J4,pccc
tech_dep,pc,0,icd10,001U0J6,pccc
tech_dep,pc,0,icd10,001U0J7,pccc
tech_dep,pc,0,icd10,001U0J9,pccc
tech_dep,pc,0,icd10,001U0K4,pccc
tech_dep,pc,0,icd10,001U0K6,pccc
tech_dep,pc,0,icd10,001U0K7,pccc
tech_dep,pc,0,icd10,001U0K9,pccc
tech_dep,pc,0,icd10,001U3J4,pccc
tech_dep,pc,0,icd10,001U3J6,pccc
tech_dep,pc,0,icd10,001U3J7,pccc
tech_dep,pc,0,icd10,001U3J9,pccc
tech_dep,pc,0,icd10,001U3K4,pccc
tech_dep,pc,0,icd10,001U3K6,pccc
tech_dep,pc,0,icd10,001U3K7,pccc
tech_dep,pc,0,icd10,001U3K9,pccc
tech_dep,pc,0,icd10,02H40JZ,pccc
tech_dep,pc,0,icd10,02H40KZ,pccc
tech_dep,pc,0,icd10,02H43JZ,pccc
tech_dep,pc,0,icd10,02H44JZ,pccc
tech_dep,pc,0,icd10,02H44KZ,pccc
tech_dep,pc,0,icd10,02H60JZ,pccc
tech_dep,pc,0,icd10,02H60KZ,pccc
tech_dep,pc,0,icd10,02H63JZ,pccc
tech_dep,pc,0,icd10,02H63KZ,pccc
tech_dep,pc,0,icd10,02H63MZ,pccc
tech_dep,pc,0,icd10,02H64JZ,pccc
tech_dep,pc,0,icd10,02H64KZ,pccc
tech_dep,pc,0,icd10,02H70KZ,pccc
tech_dep,pc,0,icd10,02H73JZ,pccc
tech_dep,pc,0,icd10,02H73KZ,pccc
tech_dep,pc,0,icd10,02H73MZ,pccc
tech_dep,pc,0,icd10,02H74KZ,pccc
tech_dep,pc,0,icd10,02HA0QZ,pccc
tech_dep,pc,0,icd10,02HA0RS,pccc
tech_dep,pc,0,icd10,02HA0RZ,pccc
tech_dep,pc,0,icd10,02HA3QZ,pccc
tech_dep,pc,0,icd10,02HA3RS,pccc
tech_dep,pc,0,icd10,02HA4QZ,pccc
tech_dep,pc,0,icd10,02HA4RS,pccc
tech_dep,pc,0,icd10,02HK0JZ,pccc
tech_dep,pc,0,icd10,02HK0KZ,pccc
tech_dep,pc,0,icd10,02HK3JZ,pccc
tech_dep,pc,0,icd10,02HK3KZ,pccc
tech_dep,pc,0,icd10,02HK3MZ,pccc
tech_dep,pc,0,icd10,02HK4JZ,pccc
tech_dep,pc,0,icd10,02HK4KZ,pccc
tech_dep,pc,0,icd10,02HL0JZ,pccc
tech_dep,pc,0,icd10,02HL0KZ,pccc
tech_dep,pc,0,icd10,02HL0MZ,pccc
tech_dep,pc,0,icd10,02HL3JZ,pccc
tech_dep,pc,0,icd10,02HL3KZ,pccc
tech_dep,pc,0,icd10,02HL3MZ,pccc
tech_dep,pc,0,icd10,02HL4JZ,pccc
tech_dep,pc,0,icd10,02HL4KZ,pccc
tech_dep,pc,0,icd10,02HL4MZ,pccc
tech_dep,pc,0,icd10,02HN0JZ,pccc
tech_dep,pc,0,icd10,02HN0KZ,pccc
tech_dep,pc,0,icd10,02HN0MZ,pccc
tech_dep,pc,0,icd10,02HN3JZ,pccc
tech_dep,pc,0,icd10,02HN3KZ,pccc
tech_dep,pc,0,icd10,02HN3MZ,pccc
tech_dep,pc,0,icd10,02HN4JZ,pccc
tech_dep,pc,0,icd10,02HN4KZ,pccc
tech_dep,pc,0,icd10,02HN4MZ,pccc
tech_dep,pc,0,icd10,02WA0QZ,pccc
tech_dep,pc,0,icd10,02WA0RZ,pccc
tech_dep,pc,0,icd10,02WA3QZ,pccc
tech_dep,pc,0,icd10,02WA3RZ,pccc
tech_dep,pc,0,icd10,02WA4QZ,pccc
tech_dep,pc,0,icd10,02WA4RZ,pccc
tech_dep,pc,0,icd10,3E1F78Z,pccc
tech_dep,pc,0,icd10,3E1G78Z,pccc
tech_dep,pc,0,icd10,3E1H78Z,pccc
tech_dep,pc,0,icd10,3E1K38Z,pccc
tech_dep,pc,0,icd10,3E1M39Z,pccc
tech_dep,pc,0,icd10,3E1Q38X,pccc
tech_dep,pc,0,icd10,3E1Q38Z,pccc
tech_dep,pc,0,icd10,03HK0MZ,pccc
tech_dep,pc,0,icd10,03HK3MZ,pccc
tech_dep,pc,0,icd10,03HK4MZ,pccc
tech_dep,pc,0,icd10,03HL0MZ,pccc
tech_dep,pc,0,icd10,03HL3MZ,pccc
tech_dep,pc,0,icd10,03HL4MZ,pccc
tech_dep,pc,0,icd10,03WY0JZ,pccc
tech_dep,pc,0,icd10,03WY0MZ,pccc
tech_dep,pc,0,icd10,03WY3JZ,pccc
tech_dep,pc,0,icd10,03WY3MZ,pccc
tech_dep,pc,0,icd10,03WY4JZ,pccc
tech_dep,pc,0,icd10,03WY4MZ,pccc
tech_dep,pc,0,icd10,03WYXJZ,pccc
tech_dep,pc,0,icd10,4B02XSZ,pccc
tech_dep,pc,0,icd10,4B02XTZ,pccc
tech_dep,pc,0,icd10,5A1D60Z,pccc
tech_dep,pc,0,icd10,5A0211D,pccc
tech_dep,pc,0,icd10,5A0221D,pccc
tech_dep,pc,0,icd10,5A02110,pccc
tech_dep,pc,0,icd10,5A02116,pccc
tech_dep,pc,0,icd10,5A02210,pccc
tech_dep,pc,0,icd10,5A02216,pccc
tech_dep,pc,0,icd10,05HY33Z,pccc
tech_dep,pc,0,icd10,031A0AF,pccc
tech_dep,pc,0,icd10,031A0JF,pccc
tech_dep,pc,0,icd10,031A0KF,pccc
tech_dep,pc,0,icd10,031A0ZF,pccc
tech_dep,pc,0,icd10,031A09F,pccc
tech_dep,pc,0,icd10,031B0AF,pccc
tech_dep,pc,0,icd10,031B0KF,pccc
tech_dep,pc,0,icd10,031B0ZF,pccc
tech_dep,pc,0,icd10,031B09F,pccc
tech_dep,pc,0,icd10,031C0AF,pccc
tech_dep,pc,0,icd10,031C0JF,pccc
tech_dep,pc,0,icd10,031C0KF,pccc
tech_dep,pc,0,icd10,031C0ZF,pccc
tech_dep,pc,0,icd10,031C09F,pccc
tech_dep,pc,0,icd10,00160J0,pccc
tech_dep,pc,0,icd10,00160J1,pccc
tech_dep,pc,0,icd10,00160J2,pccc
tech_dep,pc,0,icd10,00160J4,pccc
tech_dep,pc,0,icd10,00160J5,pccc
tech_dep,pc,0,icd10,00160J6,pccc
tech_dep,pc,0,icd10,00160J7,pccc
tech_dep,pc,0,icd10,00160J8,pccc
tech_dep,pc,0,icd10,00160JB,pccc
tech_dep,pc,0,icd10,00160K0,pccc
tech_dep,pc,0,icd10,00160K1,pccc
tech_dep,pc,0,icd10,00160K2,pccc
tech_dep,pc,0,icd10,00160K3,pccc
tech_dep,pc,0,icd10,00160K4,pccc
tech_dep,pc,0,icd10,00160K5,pccc
tech_dep,pc,0,icd10,00160K6,pccc
tech_dep,pc,0,icd10,00160K7,pccc
tech_dep,pc,0,icd10,00160K8,pccc
tech_dep,pc,0,icd10,00160KB,pccc
tech_dep,pc,0,icd10,00163J0,pccc
tech_dep,pc,0,icd10,00163J1,pccc
tech_dep,pc,0,icd10,00163J2,pccc
tech_dep,pc,0,icd10,00163J3,pccc
tech_dep,pc,0,icd10,00163J4,pccc
tech_dep,pc,0,icd10,00163J5,pccc
tech_dep,pc,0,icd10,00163J6,pccc
tech_dep,pc,0,icd10,00163J7,pccc
tech_dep,pc,0,icd10,00163J8,pccc
tech_dep,pc,0,icd10,00163JB,pccc
tech_dep,pc,0,icd10,00163K0,pccc
tech_dep,pc,0,icd10,00163K1,pccc
tech_dep,pc,0,icd10,00163K2,pccc
tech_dep,pc,0,icd10,00163K3,pccc
tech_dep,pc,0,icd10,00163K4,pccc
tech_dep,pc,0,icd10,00163K5,pccc
tech_dep,pc,0,icd10,00163K6,pccc
tech_dep,pc,0,icd10,00163K7,pccc
tech_dep,pc,0,icd10,00163K8,pccc
tech_dep,pc,0,icd10,00163KB,pccc
tech_dep,pc,0,icd10,03120AD,pccc
tech_dep,pc,0,icd10,03120AF,pccc
tech_dep,pc,0,icd10,03120JD,pccc
tech_dep,pc,0,icd10,03120JF,pccc
tech_dep,pc,0,icd10,03120KD,pccc
tech_dep,pc,0,icd10,03120KF,pccc
tech_dep,pc,0,icd10,03120ZD,pccc
tech_dep,pc,0,icd10,03120ZF,pccc
tech_dep,pc,0,icd10,03130AD,pccc
tech_dep,pc,0,icd10,03130AF,pccc
tech_dep,pc,0,icd10,03130JD,pccc
tech_dep,pc,0,icd10,03130JF,pccc
tech_dep,pc,0,icd10,03130KD,pccc
tech_dep,pc,0,icd10,03130KF,pccc
tech_dep,pc,0,icd10,03130ZD,pccc
tech_dep,pc,0,icd10,03130ZF,pccc
tech_dep,pc,0,icd10,03140AD,pccc
tech_dep,pc,0,icd10,03140AF,pccc
tech_dep,pc,0,icd10,03140JD,pccc
tech_dep,pc,0,icd10,03140JF,pccc
tech_dep,pc,0,icd10,03140KD,pccc
tech_dep,pc,0,icd10,03140KF,pccc
tech_dep,pc,0,icd10,03140ZD,pccc
tech_dep,pc,0,icd10,03140ZF,pccc
tech_dep,pc,0,icd10,03150AD,pccc
tech_dep,pc,0,icd10,03150AF,pccc
tech_dep,pc,0,icd10,03150JF,pccc
tech_dep,pc,0,icd10,03150KF,pccc
tech_dep,pc,0,icd10,03150ZF,pccc
tech_dep,pc,0,icd10,03160AD,pccc
tech_dep,pc,0,icd10,03160AF,pccc
tech_dep,pc,0,icd10,03160JD,pccc
tech_dep,pc,0,icd10,03160KD,pccc
tech_dep,pc,0,icd10,03160KF,pccc
tech_dep,pc,0,icd10,03160ZD,pccc
tech_dep,pc,0,icd10,03160ZF,pccc
tech_dep,pc,0,icd10,03170AD,pccc
tech_dep,pc,0,icd10,03170AF,pccc
tech_dep,pc,0,icd10,03170JD,pccc
tech_dep,pc,0,icd10,03170JF,pccc
tech_dep,pc,0,icd10,03170KD,pccc
tech_dep,pc,0,icd10,03170KF,pccc
tech_dep,pc,0,icd10,03170ZD,pccc
tech_dep,pc,0,icd10,03170ZF,pccc
tech_dep,pc,0,icd10,03180AD,pccc
tech_dep,pc,0,icd10,03180AF,pccc
tech_dep,pc,0,icd10,03180JD,pccc
tech_dep,pc,0,icd10,03180JF,pccc
tech_dep,pc,0,icd10,03180KD,pccc
tech_dep,pc,0,icd10,03180KF,pccc
tech_dep,pc,0,icd10,03180ZD,pccc
tech_dep,pc,0,icd10,03180ZF,pccc
tech_dep,pc,0,icd10,03190AF,pccc
tech_dep,pc,0,icd10,03190JF,pccc
tech_dep,pc,0,icd10,03190KF,pccc
tech_dep,pc,0,icd10,03190ZF,pccc
tech_dep,pc,0,icd10,009600Z,pccc
tech_dep,pc,0,icd10,009630Z,pccc
tech_dep,pc,0,icd10,009640Z,pccc
tech_dep,pc,0,icd10,031209D,pccc
tech_dep,pc,0,icd10,031209F,pccc
tech_dep,pc,0,icd10,031309D,pccc
tech_dep,pc,0,icd10,031309F,pccc
tech_dep,pc,0,icd10,031409D,pccc
tech_dep,pc,0,icd10,031409F,pccc
tech_dep,pc,0,icd10,031509D,pccc
tech_dep,pc,0,icd10,031509F,pccc
tech_dep,pc,0,icd10,031609F,pccc
tech_dep,pc,0,icd10,031709D,pccc
tech_dep,pc,0,icd10,031709F,pccc
tech_dep,pc,0,icd10,031809D,pccc
tech_dep,pc,0,icd10,031809F,pccc
tech_dep,pc,0,icd10,031909F,pccc
transplant,dx,0,icd9,99680,pccc
transplant,dx,0,icd9,99681,pccc
transplant,dx,0,icd9,99682,pccc
